t_offset_s,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
4260.0,1700.7563193801122,6119.298735727433,2526.1473139184227,-5.328454393331486,-0.7666332229339936,5.421350014572926
4320.0,1377.4670406964137,6059.58550079911,2845.4913296556338,-5.443815458058138,-1.2230538967875089,5.2194712763326345
4380.0,1047.9878142999755,5972.642294339038,3152.012419526138,-5.534708949035127,-1.6739575959465127,4.99408136686941
4440.0,713.7994935943832,5858.861335027565,3444.330073722182,-5.600727350255929,-2.117309736381973,4.74620308266368
4500.0,376.40398411639734,5718.755877794468,3721.128226474538,-5.641576643209405,-2.551111986714065,4.476960809812177
4560.0,37.31740071524566,5552.957762385993,3981.16118723744,-5.657077291626821,-2.9734114090058323,4.187574962310323
4620.0,-301.93681730612155,5362.214422826348,4223.259225686896,-5.647164661115441,-3.3823092753975135,3.879356017760342
4680.0,-639.8347996420042,5147.385378440617,4446.333787747012,-5.611888890955696,-3.775969522845855,3.5536981975827775
4740.0,-974.8591147280573,4909.438229179724,4649.38232267778,-5.551414238824211,-4.152626814971315,3.2120728378611836
4800.0,-1305.5055848098211,4649.444179657543,4831.492703994976,-5.4660179217201,-4.510594186540715,2.856021495059533
4860.0,-1630.2900168210097,4368.573117594621,4991.847229592484,-5.35608847790397,-4.8482702521918375,2.4871488281722285
4920.0,-1947.7548210770963,4068.0882732949854,5129.726188857203,-5.222123675235977,-5.164145966437125,2.1071152955756047
4980.0,-2256.4754913191005,3749.340487406702,5244.5109867720175,-5.064727990989925,-5.456810926594775,1.7176297011497195
5040.0,-2555.0669211307463,3413.7621145873304,5335.6868169746285,-4.88460968712887,-5.724959213959082,1.3204416203414153
5100.0,-2842.189533154437,3062.8605908731233,5402.844877470796,-4.682577503291874,-5.967394771155348,0.9173337329609751
5160.0,-3116.555198812721,2698.2116926020567,5445.684124197985,-4.4595369875237285,-6.1830363151947125,0.5101140858539924
5220.0,-3376.9329273870453,2321.45251471593,5464.012558918252,-4.216486482252718,-6.370921786277708,0.1006083053451747
5280.0,-3622.154304255523,1934.2741962936136,5457.7480490146345,-3.954512780416592,-6.530212331924316,-0.30934822324989864
5340.0,-3851.1186589688805,1538.4144211286878,5426.918677726447,-3.6747864640383545,-6.660195824741782,-0.7179181937599819
